CustomerID,Age,TenureMonths,MonthlyFee,TotalSpent,PlanType,Region,PaymentMethod,DeviceCount,StreamingHours,SupportTickets,AutoPay,FamilyPlan,Churn
SP-001495,41,36,13.45,487.37,Basic,West,Debit Card,1,8.2,2,No,No,No
SP-001496,42,24,11.77,219.43,Basic,North,Debit Card,2,69.6,1,Yes,No,No
SP-001497,49,1,9.64,0.0,Premium,East,Bank Transfer,2,34.8,0,Yes,No,No
SP-001498,62,60,15.8,866.35,Basic,East,PayPal,3,33.8,2,Yes,Yes,No
SP-001499,44,52,17.94,873.73,Standard,South,PayPal,3,13.4,0,Yes,No,Yes
SP-001500,65,37,12.79,478.22,Standard,West,Credit Card,1,17.4,0,Yes,Yes,No
SP-001501,48,22,18.22,382.69,Standard,North,Debit Card,4,15.3,0,No,Yes,No
SP-001502,32,60,5.11,290.41,Standard,West,Bank Transfer,5,48.1,1,No,Yes,No
SP-001503,31,2,12.77,7.59,Premium,East,Debit Card,1,4.2,1,No,No,No
SP-001504,36,32,12.83,516.92,Standard,South,PayPal,1,19.4,0,Yes,No,No
SP-001505,52,57,10.08,506.33,Standard,West,Debit Card,5,20.6,1,Yes,No,No
SP-001506,31,68,22.53,1457.39,Standard,South,Credit Card,4,14.9,0,No,Yes,Yes
SP-001507,70,18,12.73,178.41,Standard,West,Debit Card,5,10.0,0,Yes,No,No
SP-001508,45,46,11.36,518.25,Basic,North,Credit Card,4,2.2,0,Yes,Yes,Yes
SP-001509,67,13,13.09,201.06,Standard,North,Credit Card,4,19.6,0,No,Yes,No
SP-001510,56,8,4.99,77.04,Basic,East,Credit Card,1,31.2,0,No,No,No
SP-001511,37,25,9.95,305.43,Standard,West,Credit Card,3,22.3,1,No,Yes,No
SP-001512,31,63,16.92,1059.47,Premium,North,Credit Card,2,10.0,2,Yes,No,No
SP-001513,60,49,10.47,489.25,Premium,West,Mobile Wallet,5,20.8,0,Yes,No,No
SP-001514,36,35,9.67,436.46,Premium,West,Credit Card,1,54.8,1,Yes,No,No
SP-001515,32,20,18.23,197.55,Standard,South,PayPal,1,12.6,0,Yes,No,Yes
SP-001516,71,10,18.35,187.27,Standard,West,Debit Card,3,24.7,0,Yes,Yes,No
SP-001517,45,19,15.06,311.94,Basic,West,Credit Card,5,27.2,1,No,Yes,Yes
SP-001518,20,10,11.17,224.12,Standard,North,Credit Card,5,6.5,0,Yes,No,No
SP-001519,46,13,12.03,56.76,Basic,West,Mobile Wallet,3,16.8,0,Yes,Yes,Yes
SP-001520,44,49,9.77,453.52,Basic,East,PayPal,3,17.0,1,No,No,Yes
SP-001521,67,9,9.01,0.0,Premium,North,Mobile Wallet,2,21.6,1,No,No,No
SP-001522,58,3,8.81,0.0,Premium,East,Credit Card,5,47.1,0,Yes,No,No
SP-001523,28,39,10.52,398.01,Standard,East,PayPal,1,7.9,0,Yes,No,Yes
SP-001524,26,20,8.85,226.99,Basic,West,PayPal,1,49.0,0,Yes,Yes,No
SP-001525,52,32,6.74,288.04,Standard,West,Bank Transfer,3,32.8,0,Yes,No,Yes
SP-001526,20,10,13.87,106.79,Basic,South,Credit Card,2,70.9,1,Yes,Yes,No
SP-001527,36,15,13.93,248.94,Premium,South,Bank Transfer,3,3.0,1,No,Yes,Yes
SP-001528,25,31,19.79,601.63,Premium,North,Credit Card,5,1.5,0,No,No,No
SP-001529,19,49,10.32,539.07,Basic,North,PayPal,2,96.0,0,No,Yes,No
SP-001530,70,29,14.17,480.2,Basic,East,Debit Card,5,6.2,1,Yes,Yes,No
SP-001531,23,39,14.24,543.71,Basic,West,Debit Card,2,10.7,0,Yes,No,No
SP-001532,18,37,11.97,507.51,Basic,North,Credit Card,2,10.8,1,Yes,No,No
SP-001533,71,19,15.97,230.65,Basic,East,PayPal,1,31.7,1,No,Yes,No
SP-001534,28,20,16.09,361.19,Basic,East,Credit Card,4,17.9,0,No,No,No
SP-001535,64,30,14.3,491.02,Basic,North,Debit Card,5,12.1,1,No,No,No
SP-001536,19,2,11.97,79.75,Basic,North,Debit Card,5,62.7,2,Yes,No,No
SP-001537,26,49,11.56,495.34,Basic,South,PayPal,1,2.5,2,Yes,No,No
SP-001538,24,44,7.52,318.53,Standard,East,Debit Card,4,41.3,0,Yes,No,No
SP-001539,58,22,9.77,233.07,Basic,South,PayPal,1,20.3,0,Yes,Yes,Yes
SP-001540,53,26,10.5,299.58,Premium,West,Debit Card,4,11.9,0,Yes,No,No
SP-001541,45,23,8.49,202.22,Basic,South,PayPal,4,13.1,1,Yes,Yes,No
SP-001542,31,46,14.75,764.25,Basic,North,PayPal,1,16.6,1,Yes,No,Yes
SP-001543,23,54,17.78,882.38,Basic,North,PayPal,1,10.9,0,Yes,No,Yes
SP-001544,50,7,9.36,51.1,Standard,South,PayPal,1,37.0,0,No,Yes,No
SP-001545,31,29,14.12,308.21,Basic,South,Debit Card,4,15.5,1,No,No,No
SP-001546,51,0,8.85,37.27,Standard,East,Credit Card,4,33.5,0,No,No,No
SP-001547,57,32,11.77,409.92,Basic,South,PayPal,1,13.3,0,Yes,Yes,No
SP-001548,66,17,10.23,374.83,Premium,North,Credit Card,3,24.3,1,No,No,Yes
SP-001549,46,24,15.4,431.18,Basic,North,Credit Card,4,24.3,1,Yes,No,Yes
SP-001550,18,32,10.27,348.52,Basic,East,PayPal,2,21.5,0,Yes,No,No
SP-001551,33,23,17.04,407.21,Premium,South,Debit Card,4,50.0,1,Yes,No,No
SP-001552,66,28,12.01,317.28,Basic,East,Debit Card,2,53.3,1,Yes,Yes,Yes
SP-001553,48,55,10.39,579.28,Basic,West,Bank Transfer,2,35.7,1,No,Yes,Yes
SP-001554,53,58,7.98,479.41,Premium,South,Credit Card,2,43.6,1,No,No,No
SP-001555,44,0,14.0,0.0,Basic,East,Credit Card,2,34.4,0,Yes,No,No
SP-001556,27,27,16.57,459.2,Basic,West,Credit Card,3,14.7,0,Yes,No,No
SP-001557,69,60,14.08,850.86,Basic,North,Credit Card,2,19.1,1,Yes,No,No
SP-001558,62,38,21.95,939.34,Basic,East,PayPal,2,3.1,0,Yes,No,No
SP-001559,74,14,18.71,254.04,Premium,South,PayPal,4,9.4,0,No,Yes,No
SP-001560,66,42,11.76,447.99,Standard,East,Debit Card,2,6.2,0,No,No,No
SP-001561,34,10,11.72,133.31,Standard,East,Credit Card,4,11.8,0,No,No,No
SP-001562,32,1,14.87,19.33,Basic,North,Debit Card,1,25.7,1,Yes,No,No
SP-001563,32,45,9.64,425.96,Standard,North,Credit Card,1,14.2,0,Yes,No,No
SP-001564,70,37,17.66,576.68,Standard,North,PayPal,5,38.2,0,Yes,No,No
SP-001565,49,54,14.44,770.4,Basic,North,PayPal,3,9.8,0,Yes,No,No
SP-001566,43,24,14.02,301.73,Premium,North,Credit Card,4,32.5,1,Yes,No,Yes
SP-001567,73,61,15.74,947.15,Standard,East,PayPal,4,9.0,2,Yes,No,No
SP-001568,52,30,19.88,640.33,Standard,West,PayPal,1,47.7,0,Yes,No,No
SP-001569,69,53,13.67,684.04,Basic,South,Credit Card,5,9.7,1,Yes,No,No
SP-001570,74,7,12.54,74.51,Basic,West,PayPal,3,29.2,0,No,No,No
SP-001571,22,6,19.02,146.59,Standard,East,PayPal,5,12.1,1,Yes,No,No
SP-001572,38,56,16.86,928.0,Standard,West,Credit Card,3,58.6,0,Yes,No,No
SP-001573,59,60,11.71,859.15,Basic,East,Credit Card,3,57.0,0,No,No,Yes
SP-001574,64,67,13.01,886.6,Basic,North,PayPal,4,28.6,1,No,No,No
SP-001575,26,23,13.77,242.2,Premium,East,Mobile Wallet,1,28.2,0,Yes,No,Yes
SP-001576,36,1,14.44,0.0,Basic,East,Debit Card,4,36.4,0,Yes,No,No
SP-001577,49,70,7.56,472.8,Basic,East,Debit Card,5,32.1,0,Yes,Yes,No
SP-001578,63,43,6.82,243.76,Standard,West,PayPal,4,39.7,0,No,Yes,Yes
SP-001579,24,17,9.44,192.7,Basic,North,Debit Card,1,9.6,1,Yes,No,No
SP-001580,52,54,9.13,426.63,Basic,East,Credit Card,4,21.5,2,Yes,Yes,No
SP-001581,34,65,10.41,656.78,Basic,West,Credit Card,1,12.9,1,No,Yes,No
SP-001582,30,20,15.53,379.16,Premium,North,Mobile Wallet,1,56.5,0,No,No,No
SP-001583,47,55,12.31,645.86,Basic,South,PayPal,2,7.2,0,Yes,Yes,No
SP-001584,41,56,13.78,811.97,Standard,West,Mobile Wallet,2,63.0,0,Yes,No,No
SP-001585,54,36,8.09,190.26,Premium,North,Credit Card,1,21.8,0,Yes,No,No
SP-001586,36,45,11.14,479.06,Standard,North,Debit Card,1,40.1,1,Yes,Yes,Yes
SP-001587,64,19,15.34,238.3,Standard,West,Debit Card,4,14.1,0,Yes,No,No
SP-001588,22,66,15.37,1032.41,Standard,North,Credit Card,3,6.7,1,No,Yes,No
SP-001589,67,70,10.09,644.21,Basic,East,Credit Card,1,55.0,0,No,No,No
SP-001590,19,70,13.64,1078.98,Standard,West,PayPal,3,30.4,0,No,No,No
SP-001591,59,53,21.79,1056.51,Premium,South,PayPal,4,7.9,0,No,No,Yes
SP-001592,37,3,12.92,106.91,Standard,South,PayPal,4,19.7,0,Yes,No,No
SP-001593,39,26,10.22,318.42,Basic,South,Credit Card,2,18.6,0,Yes,No,No
SP-001594,19,32,12.29,411.87,Basic,South,Debit Card,1,29.6,0,No,No,No
SP-001595,58,69,13.36,925.11,Premium,South,Credit Card,5,9.5,0,Yes,No,No
SP-001596,27,39,12.39,594.51,Basic,East,Credit Card,4,7.7,1,Yes,Yes,No
SP-001597,55,38,12.86,636.94,Premium,West,Debit Card,5,23.7,1,Yes,No,No
SP-001598,59,10,7.22,59.76,Basic,West,Credit Card,2,10.0,0,No,No,No
SP-001599,66,57,9.14,530.45,Standard,West,Bank Transfer,1,56.1,0,Yes,No,No
SP-001600,58,24,12.39,264.22,Premium,North,Debit Card,2,37.6,1,Yes,Yes,Yes
SP-001601,35,6,12.33,3.82,Standard,South,Credit Card,2,36.8,0,Yes,No,No
SP-001602,60,71,10.73,789.62,Basic,West,Credit Card,4,3.0,2,No,No,Yes
SP-001603,65,13,12.28,174.62,Premium,East,PayPal,4,14.6,1,Yes,No,No
SP-001604,36,1,13.23,0.0,Basic,South,Credit Card,1,17.1,1,Yes,No,No
SP-001605,25,5,16.55,110.11,Basic,South,Credit Card,3,8.7,1,No,No,No
SP-001606,68,32,12.59,419.87,Standard,North,Debit Card,2,32.2,0,No,No,No
SP-001607,26,7,14.59,66.06,Basic,South,Credit Card,4,29.2,0,Yes,No,Yes
SP-001608,51,60,10.82,609.21,Standard,South,PayPal,2,35.8,1,Yes,No,No
SP-001609,31,36,15.28,575.51,Basic,South,Debit Card,3,43.0,1,No,No,No
SP-001610,25,23,14.49,429.8,Basic,East,Credit Card,4,41.6,0,Yes,No,No
SP-001611,62,0,16.45,23.9,Premium,South,PayPal,2,101.2,0,No,Yes,No
SP-001612,26,34,15.84,585.39,Basic,North,Debit Card,1,21.0,0,No,No,No
SP-001613,56,10,15.34,103.47,Standard,West,PayPal,4,18.4,2,No,No,No
SP-001614,57,70,12.6,857.14,Standard,South,Credit Card,5,31.9,0,Yes,Yes,Yes
SP-001615,21,20,13.97,315.88,Premium,South,PayPal,3,48.2,0,Yes,No,No
SP-001616,27,34,17.24,504.66,Standard,East,Credit Card,5,4.9,2,Yes,No,No
SP-001617,63,1,10.38,22.81,Premium,East,Debit Card,1,11.2,0,Yes,No,Yes
SP-001618,46,9,10.48,123.93,Basic,East,Credit Card,5,13.5,1,Yes,Yes,No
SP-001619,24,14,13.72,189.77,Basic,North,Bank Transfer,5,22.6,2,Yes,No,No
SP-001620,74,3,14.65,63.11,Premium,East,Credit Card,2,14.7,0,Yes,No,No
SP-001621,33,52,9.69,507.35,Premium,North,Mobile Wallet,1,43.5,1,No,No,No
SP-001622,18,68,12.69,825.59,Standard,West,Mobile Wallet,4,24.9,0,Yes,No,No
SP-001623,70,70,12.61,812.01,Standard,South,Debit Card,5,19.5,1,Yes,No,No
SP-001624,18,19,4.99,89.39,Standard,South,Credit Card,1,29.4,0,Yes,No,No
SP-001625,49,56,12.11,756.43,Basic,South,Credit Card,4,3.5,1,No,No,No
SP-001626,74,36,12.36,506.42,Premium,South,Bank Transfer,5,28.4,0,Yes,No,No
SP-001627,50,3,12.35,16.33,Premium,East,PayPal,1,10.3,0,No,No,No
SP-001628,51,6,18.65,89.93,Standard,South,Debit Card,3,38.4,1,Yes,Yes,No
SP-001629,40,39,8.13,290.69,Basic,North,Credit Card,1,4.2,0,Yes,No,No
SP-001630,25,30,9.69,264.32,Basic,East,PayPal,1,30.8,0,No,Yes,No
SP-001631,50,0,4.99,17.26,Basic,South,Credit Card,3,10.5,1,Yes,No,No
SP-001632,69,66,11.07,794.07,Standard,North,Credit Card,2,48.8,0,No,Yes,No
SP-001633,23,52,11.41,729.09,Standard,West,Credit Card,1,5.3,2,No,No,No
SP-001634,68,36,10.95,344.41,Basic,South,Debit Card,5,22.0,2,Yes,No,No
SP-001635,41,71,17.42,1275.89,Standard,East,Mobile Wallet,2,34.7,0,Yes,No,No
SP-001636,48,69,16.43,1166.21,Premium,North,PayPal,5,27.3,1,No,No,No
SP-001637,27,70,13.3,911.22,Basic,South,Credit Card,1,27.2,1,No,No,No
SP-001638,53,18,11.51,145.62,Standard,South,Credit Card,3,7.2,2,Yes,No,Yes
SP-001639,28,63,17.09,1093.19,Standard,North,PayPal,4,6.7,2,Yes,Yes,No
SP-001640,33,36,12.91,591.95,Basic,West,Debit Card,3,26.4,1,Yes,No,No
SP-001641,59,52,9.72,521.58,Standard,South,Credit Card,3,23.6,1,No,No,No
SP-001642,20,61,6.13,326.7,Standard,East,Credit Card,4,9.0,3,No,Yes,No
SP-001643,43,11,11.22,113.98,Basic,East,PayPal,1,8.6,1,Yes,No,No
SP-001644,51,32,16.01,443.91,Basic,South,Bank Transfer,5,19.8,0,Yes,No,Yes
SP-001645,25,9,22.1,200.01,Premium,East,PayPal,4,15.9,0,No,No,No
SP-001646,34,20,13.24,305.8,Basic,East,Credit Card,4,69.3,1,Yes,No,Yes
SP-001647,37,29,9.93,246.41,Standard,North,PayPal,3,50.7,1,No,No,No
SP-001648,55,61,8.25,307.91,Standard,East,Credit Card,2,37.4,1,Yes,No,No
SP-001649,73,62,15.2,959.01,Premium,North,Mobile Wallet,3,54.9,2,Yes,No,No
SP-001650,65,28,5.93,135.95,Standard,South,Credit Card,4,12.7,1,Yes,No,No
SP-001651,28,23,15.19,304.33,Premium,South,Credit Card,5,14.3,0,Yes,No,No
SP-001652,19,38,16.26,572.32,Standard,South,Debit Card,5,46.0,1,Yes,Yes,No
SP-001653,20,65,14.74,982.12,Basic,North,Credit Card,1,21.9,0,Yes,Yes,No
SP-001654,51,70,12.11,823.23,Basic,East,Credit Card,1,22.9,0,Yes,No,No
SP-001655,26,16,15.25,299.83,Basic,South,Debit Card,5,8.1,0,Yes,No,No
SP-001656,31,13,13.67,234.86,Basic,North,PayPal,2,44.6,0,No,No,No
SP-001657,66,50,9.88,477.76,Basic,North,PayPal,3,31.8,0,Yes,No,No
SP-001658,67,21,20.39,396.94,Basic,East,Credit Card,1,17.3,0,Yes,No,Yes
SP-001659,65,14,11.58,169.78,Basic,East,Credit Card,1,14.4,1,No,Yes,No
SP-001660,32,2,16.09,23.46,Basic,East,Debit Card,3,49.4,0,Yes,No,No
SP-001661,53,29,4.99,39.56,Basic,East,Debit Card,4,12.8,0,Yes,Yes,No
SP-001662,52,28,18.1,621.65,Standard,West,Credit Card,4,5.9,0,No,Yes,No
SP-001663,28,40,18.87,797.66,Standard,West,Mobile Wallet,5,51.2,1,Yes,No,No
SP-001664,49,14,13.11,155.73,Premium,West,Bank Transfer,1,51.9,0,Yes,Yes,No
SP-001665,47,51,15.23,661.75,Standard,West,Credit Card,2,12.8,2,No,Yes,No
SP-001666,40,48,15.22,719.73,Premium,West,PayPal,3,78.0,0,No,No,No
SP-001667,60,33,10.42,308.58,Standard,South,PayPal,3,20.1,1,No,No,No
SP-001668,56,13,15.18,193.71,Basic,East,Credit Card,1,12.9,1,Yes,No,No
SP-001669,48,36,9.76,221.53,Premium,East,PayPal,3,31.1,1,Yes,Yes,Yes
SP-001670,59,48,10.55,478.07,Basic,North,Credit Card,5,7.0,0,Yes,No,No
SP-001671,61,26,17.5,430.32,Standard,East,Credit Card,1,9.9,1,Yes,No,No
SP-001672,50,18,16.89,292.48,Standard,East,Bank Transfer,5,26.5,0,Yes,No,No
SP-001673,33,36,10.16,351.59,Basic,East,PayPal,3,23.3,0,No,Yes,No
SP-001674,61,25,10.06,254.64,Standard,West,Credit Card,3,40.0,1,Yes,No,Yes
SP-001675,58,28,10.41,382.75,Basic,East,Debit Card,4,8.0,0,No,No,Yes
SP-001676,74,25,15.92,367.1,Basic,West,Bank Transfer,4,69.6,0,No,Yes,No
SP-001677,26,21,8.99,134.12,Basic,West,Debit Card,4,15.6,0,Yes,No,Yes
SP-001678,41,51,14.42,631.78,Basic,West,Mobile Wallet,1,22.7,1,Yes,Yes,No
SP-001679,70,33,15.98,496.67,Basic,South,Mobile Wallet,2,15.1,0,No,No,No
SP-001680,47,33,12.64,333.04,Standard,North,Credit Card,5,7.0,1,Yes,No,No
SP-001681,71,47,17.03,858.02,Standard,South,PayPal,1,20.9,1,No,No,No
SP-001682,18,26,11.77,300.25,Standard,East,PayPal,4,34.4,2,Yes,No,No
SP-001683,20,7,12.13,141.28,Standard,West,PayPal,3,18.7,0,Yes,Yes,No
SP-001684,63,61,9.08,641.82,Basic,West,Credit Card,1,10.9,1,Yes,Yes,No
SP-001685,38,4,17.06,16.34,Basic,East,Credit Card,1,40.9,0,Yes,No,No
SP-001686,47,41,9.92,385.88,Standard,East,Credit Card,5,41.9,0,No,No,Yes
SP-001687,42,19,14.39,353.31,Premium,West,PayPal,1,17.9,0,Yes,No,No
SP-001688,41,15,12.7,201.85,Basic,East,PayPal,1,27.7,0,Yes,No,No
SP-001689,71,3,8.78,57.63,Basic,North,PayPal,1,40.7,0,No,No,Yes
SP-001690,23,64,10.55,737.18,Standard,East,Debit Card,4,34.1,2,No,Yes,No
SP-001691,62,30,18.52,609.39,Premium,South,Credit Card,5,27.2,2,Yes,Yes,No
SP-001692,68,24,13.8,355.82,Basic,East,Credit Card,1,33.1,2,No,Yes,Yes
SP-001693,55,53,8.95,558.13,Basic,East,PayPal,4,29.1,0,Yes,No,No
SP-001694,40,2,14.21,24.32,Basic,South,Debit Card,4,21.8,0,No,No,No
SP-001695,27,40,12.41,527.56,Standard,South,PayPal,2,7.9,1,No,No,Yes
SP-001696,56,35,26.81,927.74,Premium,North,Credit Card,1,9.6,0,No,No,No
SP-001697,44,39,14.13,612.3,Standard,South,Debit Card,3,29.9,0,No,Yes,No
SP-001698,26,8,11.47,49.71,Basic,West,Mobile Wallet,1,15.0,0,No,Yes,Yes
SP-001699,38,68,18.67,1168.59,Standard,East,Credit Card,1,29.2,0,Yes,Yes,No
SP-001700,72,17,5.63,135.01,Premium,West,Credit Card,3,7.7,1,No,Yes,No
SP-001701,33,48,13.37,580.55,Standard,West,PayPal,5,11.8,1,No,No,Yes
SP-001702,28,53,20.97,1044.26,Premium,West,Debit Card,5,18.7,0,Yes,No,Yes
SP-001703,56,24,12.53,376.62,Basic,North,Bank Transfer,4,2.3,0,No,No,Yes
SP-001704,29,9,6.06,112.52,Basic,South,Mobile Wallet,2,10.5,0,No,No,No
SP-001705,70,21,11.41,219.06,Standard,North,PayPal,2,13.0,2,No,No,Yes
SP-001706,66,58,18.81,908.25,Standard,North,Credit Card,4,24.5,2,Yes,Yes,No
SP-001707,74,65,14.49,973.84,Premium,North,Debit Card,1,17.8,0,No,No,No
SP-001708,70,67,9.63,684.96,Standard,South,Mobile Wallet,3,25.4,2,Yes,Yes,No
SP-001709,31,16,10.25,195.01,Basic,North,Debit Card,4,22.4,0,No,Yes,No
SP-001710,30,43,10.75,490.5,Basic,West,Bank Transfer,5,17.3,0,Yes,No,No
SP-001711,37,10,14.43,133.42,Standard,East,PayPal,1,13.1,0,Yes,No,Yes
SP-001712,44,51,18.34,910.71,Basic,East,Credit Card,2,22.9,0,Yes,No,No
SP-001713,68,29,17.2,432.43,Standard,East,Debit Card,2,48.2,1,No,No,No
SP-001714,59,51,14.81,713.47,Basic,West,PayPal,3,13.1,0,Yes,Yes,No
SP-001715,54,49,7.66,394.63,Basic,North,Credit Card,1,67.8,0,No,No,No
SP-001716,68,71,7.68,565.56,Standard,South,Credit Card,5,23.2,0,No,Yes,No
SP-001717,54,35,15.12,576.59,Basic,South,PayPal,5,38.7,0,Yes,No,No
SP-001718,39,24,7.61,98.25,Standard,East,Credit Card,2,27.9,2,No,No,No
SP-001719,41,37,12.09,347.78,Standard,East,Credit Card,3,30.8,2,No,Yes,No
SP-001720,47,11,14.21,133.53,Standard,West,PayPal,3,10.5,1,Yes,No,No
SP-001721,23,8,8.44,6.32,Standard,East,PayPal,1,14.9,0,Yes,Yes,No
SP-001722,60,37,8.89,340.09,Standard,North,Debit Card,5,4.8,1,Yes,No,No
SP-001723,55,59,12.61,665.4,Premium,East,Bank Transfer,4,18.3,0,Yes,Yes,No
SP-001724,59,38,15.0,640.81,Basic,West,Mobile Wallet,2,32.8,0,Yes,No,No
SP-001725,48,56,17.24,916.12,Basic,East,Debit Card,3,18.4,0,Yes,No,No
SP-001726,62,12,15.42,280.6,Standard,East,Credit Card,2,40.1,0,Yes,No,No
SP-001727,72,32,13.28,456.42,Standard,North,PayPal,2,16.0,0,No,Yes,No
SP-001728,50,44,10.01,377.13,Standard,North,Credit Card,2,12.4,1,Yes,No,No
SP-001729,43,25,8.71,343.43,Standard,North,PayPal,1,14.4,1,No,No,No
SP-001730,23,1,10.95,26.88,Standard,North,Debit Card,5,35.0,0,No,Yes,No
SP-001731,62,5,14.63,83.12,Basic,South,Credit Card,4,58.5,1,No,Yes,No
SP-001732,69,66,14.34,942.53,Standard,West,Debit Card,5,72.2,0,Yes,No,No
SP-001733,57,43,4.99,242.56,Basic,South,Debit Card,1,32.5,1,Yes,No,No
SP-001734,67,19,9.85,218.68,Basic,East,Mobile Wallet,4,38.9,0,No,No,Yes
SP-001735,67,18,17.81,268.68,Standard,West,Credit Card,3,5.9,1,No,Yes,No
SP-001736,63,2,13.31,13.81,Standard,West,Mobile Wallet,4,7.5,1,No,No,Yes
SP-001737,46,68,7.32,504.7,Basic,East,Credit Card,5,10.8,0,Yes,No,No
SP-001738,23,7,22.41,191.83,Premium,West,PayPal,2,50.1,0,Yes,No,No
SP-001739,18,54,12.87,730.96,Standard,South,Mobile Wallet,1,49.7,1,Yes,Yes,Yes
SP-001740,29,17,14.53,256.88,Standard,South,Credit Card,1,82.6,2,No,Yes,No
SP-001741,42,24,14.59,317.14,Premium,South,Credit Card,3,10.6,0,No,No,No
SP-001742,60,19,11.52,182.78,Basic,West,PayPal,1,20.0,1,Yes,No,No
SP-001743,43,59,10.08,523.23,Standard,South,PayPal,1,4.7,0,Yes,No,No
SP-001744,19,2,21.48,78.52,Basic,West,Credit Card,1,6.5,1,Yes,No,Yes
SP-001745,29,25,17.0,388.04,Basic,North,Debit Card,2,17.2,2,Yes,Yes,No
SP-001746,73,20,16.28,314.09,Basic,North,PayPal,1,11.0,0,Yes,No,Yes
SP-001747,74,19,15.3,304.96,Basic,East,Credit Card,3,11.1,0,Yes,No,Yes
SP-001748,39,13,8.98,116.98,Standard,West,PayPal,4,13.5,0,Yes,No,No
SP-001749,63,65,18.1,1176.16,Basic,East,Debit Card,2,53.9,1,No,No,No
SP-001750,59,27,9.62,205.44,Standard,South,Credit Card,1,43.8,1,No,No,Yes
SP-001751,71,30,14.12,439.73,Basic,North,PayPal,3,9.5,1,Yes,Yes,No
SP-001752,68,27,6.43,154.84,Basic,South,Credit Card,1,43.0,1,Yes,No,No
SP-001753,53,70,4.99,344.12,Premium,South,Mobile Wallet,4,11.8,0,No,No,No
SP-001754,40,24,14.26,411.72,Standard,South,Debit Card,2,5.8,0,Yes,No,No
SP-001755,53,24,9.75,264.32,Premium,West,Debit Card,3,13.2,0,Yes,No,No
SP-001756,36,23,5.03,81.44,Standard,West,Debit Card,2,26.2,0,Yes,No,No
SP-001757,37,23,15.15,339.52,Basic,West,Debit Card,2,10.4,0,No,No,No
SP-001758,52,6,21.47,224.79,Standard,North,PayPal,1,32.1,0,Yes,No,No
SP-001759,50,43,18.55,779.21,Standard,North,PayPal,3,13.9,1,No,No,No
SP-001760,51,1,11.96,14.35,Basic,South,PayPal,1,27.5,1,Yes,No,Yes
SP-001761,39,16,13.03,248.33,Premium,East,Debit Card,4,9.4,0,Yes,No,No
SP-001762,41,14,16.54,244.47,Standard,East,Credit Card,2,21.4,0,Yes,No,Yes
SP-001763,18,20,17.48,327.23,Standard,South,Credit Card,3,10.7,0,No,Yes,Yes
SP-001764,52,54,11.62,582.87,Standard,North,PayPal,3,17.6,0,Yes,No,No
SP-001765,50,43,13.13,563.98,Standard,South,Debit Card,4,68.4,1,Yes,No,No
SP-001766,71,71,14.19,1046.97,Basic,West,Debit Card,4,15.4,1,No,No,No
SP-001767,46,25,15.21,459.5,Premium,West,Debit Card,3,7.4,1,Yes,No,No
SP-001768,44,66,12.46,734.44,Basic,West,Debit Card,5,22.4,1,Yes,Yes,No
SP-001769,21,3,12.51,143.3,Basic,East,PayPal,2,22.7,0,No,Yes,Yes
SP-001770,29,36,18.51,649.06,Basic,North,PayPal,4,22.6,1,Yes,No,No
SP-001771,37,57,17.83,1071.8,Standard,West,Bank Transfer,2,30.9,1,Yes,No,Yes
SP-001772,39,38,14.9,521.95,Premium,North,Credit Card,4,14.8,2,No,No,No
SP-001773,38,67,19.87,1234.64,Premium,South,Debit Card,3,33.0,0,Yes,Yes,Yes
SP-001774,40,22,11.44,172.9,Standard,West,Credit Card,5,20.8,0,Yes,No,No
SP-001775,61,2,19.48,19.1,Premium,East,PayPal,2,7.0,1,Yes,No,No
SP-001776,25,55,15.16,865.25,Standard,North,PayPal,3,36.1,1,Yes,Yes,Yes
SP-001777,36,4,26.07,106.15,Basic,East,Debit Card,1,24.0,0,Yes,No,No
SP-001778,27,55,8.22,437.09,Standard,North,PayPal,4,31.8,2,Yes,No,No
SP-001779,35,52,10.23,599.04,Basic,South,Debit Card,1,7.8,0,Yes,No,No
SP-001780,57,60,14.67,880.32,Basic,West,Credit Card,3,37.6,2,Yes,No,No
SP-001781,20,34,14.58,512.51,Basic,South,Debit Card,1,80.0,0,Yes,No,No
SP-001782,37,64,20.79,1517.22,Basic,West,Credit Card,2,7.3,0,Yes,Yes,No
SP-001783,19,12,10.32,123.36,Premium,East,Mobile Wallet,3,41.1,0,Yes,Yes,No
SP-001784,72,31,16.61,473.16,Premium,East,PayPal,2,24.0,0,No,Yes,No
SP-001785,59,8,17.64,169.98,Basic,East,PayPal,2,21.0,0,Yes,No,No
SP-001786,31,55,15.81,913.6,Standard,East,Mobile Wallet,1,37.8,1,Yes,No,No
SP-001787,29,51,9.15,484.71,Basic,North,PayPal,4,35.1,1,No,No,No
SP-001788,23,58,18.62,1089.37,Basic,West,Debit Card,4,47.9,0,Yes,No,No
SP-001789,44,55,17.91,1073.98,Basic,South,Credit Card,3,8.0,0,No,No,No
SP-001790,60,22,15.39,420.01,Basic,East,Credit Card,1,49.1,0,No,No,No
SP-001791,51,4,13.81,48.21,Basic,East,Mobile Wallet,1,27.3,2,Yes,Yes,No
SP-001792,68,66,13.89,878.13,Basic,East,Mobile Wallet,4,4.9,2,Yes,No,No
SP-001793,37,35,12.68,469.55,Basic,South,PayPal,5,15.5,0,Yes,No,No
SP-001794,33,6,15.55,54.35,Basic,West,Credit Card,5,24.4,1,No,No,Yes
